3.3995000003415043	0
4.494042000260379	1
5.5841250004959875	2
25.667916999736917	3
26.664125000024796	4
27.606208000179322	5
28.549749999911	6
29.48949999972683	7
30.43675000026269	8
50.38062499988882	9
51.32391700044536	10
52.26124999990134	11
53.203874999780965	12
54.14166700029455	13
55.085125000005064	14
75.02779200058285	15
75.96391700008098	16
76.9016250005734	17
77.84266700036824	18
78.78645900018455	19
79.72641700052918	20
80.66891700036649	21
100.61858400058554	22
101.558667000063	23
102.50204200019652	24
103.43987499982177	25
104.38062499997613	26
105.31841700048972	27
120.302709000498	28
121.29479200029891	29
122.24666700058151	30
123.18587499976275	31
124.13204200038308	32
130.78150000001187	33
131.75074999981007	34
151.47625000008702	35
152.430459000243	36
153.36770900012198	37
154.31154199995945	38
155.2505839999867	39
156.19375000005675	40
176.15625000053114	41
177.10175000047457	42
178.04237500058662	43
178.97720900054992	44
179.91716699998506	45
180.86079200020322	46
181.81529200046498	47
194.5882090003579	48
195.52933399972972	49
196.47283399990556	50
197.4149590005254	51
198.3770420001747	52
199.31491700026527	53
200.2655420001247	54
201.2088749997929	55
202.15333400028612	56
203.10979199985013	57
204.05733400002646	58
204.99029199982033	59
205.93279200056713	60
206.87266700042528	61
207.81345900013548	62
208.7738750005883	63
209.72112500021467	64
210.71716700043908	65
211.65933399970527	66
212.66095900045912	67
213.6557920002815	68
214.6666250000635	69
215.6634170005418	70
216.65758400013146	71
217.6467090002916	72
218.60041699983412	73
219.5484169997144	74
220.48908400029177	75
221.4350000003833	76
222.37874999973428	77
223.31954200035398	78
224.2664169998534	79
225.2130839997335	80
226.15366700028972	81
227.09437499997875	82
228.03495900006965	83
228.96962499999063	84
229.90937499980646	85
230.85029200046847	86
231.78937500051688	87
232.73716699986835	88
233.67508400042425	89
234.61854200013477	90
235.55612500058487	91
236.4985419999357	92
237.43579199981468	93
238.37662500045553	94
239.31816700041963	95
240.2583749999394	96
241.19883399998798	97
242.13966699971934	98
243.0850000000646	99
