3.23679200027982	0
4.07958400046482	1
4.907334000563424	2
5.7356249999429565	3
6.5244170000369195	4
7.257750000462693	5
7.985791999999492	6
8.698999999978696	7
9.429000000636734	8
28.145459000370465	9
28.86525000030815	10
29.574666999906185	11
30.296167000415153	12
31.013542000437155	13
31.72870900016278	14
32.44329200060747	15
33.17654200054676	16
33.892375000505126	17
34.60804200040002	18
35.332084000401665	19
53.05770900031348	20
53.7674170000173	21
54.48720900039916	22
55.20512500061159	23
55.925084000591596	24
56.63575000016863	25
57.358667000698915	26
58.07787499998085	27
58.79962500057445	28
59.50912500065897	29
60.2288750005755	30
60.9467920003226	31
61.667083999964234	32
79.39225000063743	33
80.11887500015291	34
80.83620900015376	35
81.55850000002829	36
82.27600000009261	37
83.00062499984051	38
83.71237500068673	39
84.43837499999063	40
85.16008400056307	41
85.8801250005854	42
86.58908400047949	43
87.3108340001636	44
105.02854200058209	45
105.74300000007497	46
106.45925000062562	47
107.18841700054327	48
107.90358400026889	49
108.62550000001647	50
109.33970899986889	51
110.07508400052757	52
110.79191699991497	53
111.51133400016988	54
112.22704200008593	55
112.95012500067969	56
113.66041700057394	57
132.38408400047774	58
133.1073750006908	59
133.82895900031144	60
134.53829199988832	61
135.25775000016438	62
135.97295900035533	63
136.7372089998753	64
137.45845900029963	65
138.18500000070344	66
138.89895900047122	67
139.612792000662	68
140.3294170004301	69
158.05249999993976	70
158.76345900051092	71
159.4838750006602	72
160.20225000011123	73
160.92266700070468	74
161.6370840001764	75
162.35587500068505	76
163.06975000043167	77
163.79179200066574	78
164.50245900068694	79
165.22237500066694	80
165.9463340001821	81
166.66125000028842	82
185.37637500048731	83
186.09591699987504	84
186.8099590001293	85
187.52470900017215	86
188.24316700010968	87
188.96358400070312	88
189.6736670005339	89
190.3963750000912	90
191.11570899985963	91
191.83704199986096	92
192.5458340001569	93
193.26550000005227	94
211.98245899995527	95
212.69800000027317	96
213.4167090007395	97
214.13945899985265	98
214.85654200023419	99
